x (mm),y (mm),Spec 11000000.0Hz,Spec 12000000.0Hz,Spec 13000000.0Hz
117.56355075,97.49999550000001,(-15257.129292474325-6077.486499368142j),(-6234.712389265607-8483.355642899623j),(-464.0331214594561-7742.973780737429j)
117.38005162500001,97.49999550000001,(-15326.096907550162-5905.597881402376j),(-6340.007864612898-8410.122759474407j),(-566.3391353666232-7737.1453616698445j)
117.18102675,97.49999550000001,(-15637.616246562304-5011.221830000604j),(-6854.061950273767-7989.511569840732j),(-1092.2158498480665-7680.775522274815j)
117.00995775,97.49999550000001,(-15748.520621497139-4646.34109468504j),(-7055.410575151951-7816.706616687603j),(-1299.3078320912684-7648.221040826498j)
116.83203075000002,97.49999550000001,(-15518.18029151409-5369.488334292795j),(-6653.134684500234-8159.80444188553j),(-880.8154153779903-7704.739802748675j)
116.64834112500002,97.49999550000001,(-15753.01741543824-4650.774493061283j),(-7056.5718946768675-7820.097952324671j),(-1298.5345872725218-7649.442417275862j)
116.44836375,97.49999550000001,(-15181.195209696829-6251.642433605056j),(-6126.820953746205-8565.08568818257j),(-355.6865227573587-7747.246601431852j)
116.27300850000002,97.49999550000001,(-15112.155641540978-6430.875365633199j),(-6017.3078815323515-8641.839704575264j),(-249.3440585709706-7756.220634647871j)
116.050266375,97.49999550000001,(-15635.4431235173-5009.082947409145j),(-6853.847681707792-7992.05756848302j),(-1091.571787624054-7679.425071142616j)
115.86562425000001,97.49999550000001,(-15250.873997058054-6077.5475703313095j),(-6233.851950228868-8484.996405191718j),(-461.3352417174418-7742.2412001124685j)
115.664313375,97.49999550000001,(-15632.869282896543-5007.1474190799345j),(-6853.267605411754-7988.109834698126j),(-1092.9569230021766-7677.751070081046j)
115.486053,97.49999550000001,(-15637.302170449855-5005.189247101205j),(-6855.606870215257-7992.428841698337j),(-1091.5225431471422-7680.932020014473j)
115.28802825000001,97.49999550000001,(-15385.837654234034-5719.670503182459j),(-6443.882815813644-8323.474422749228j),(-673.0487633390617-7727.275746232437j)
115.108101,97.49999550000001,(-15745.515247453366-4645.969142838258j),(-7053.886626133508-7815.418231505687j),(-1299.7788056928166-7644.712702385785j)
114.90188475000001,97.49999550000001,(-15177.804672754486-6252.707553779136j),(-6124.299738281907-8561.212057151282j),(-354.6722576334564-7748.166715898505j)
114.73100625000001,97.49999550000001,(-15249.052481315655-6073.919984770569j),(-6234.338508812572-8482.021640971994j),(-462.1449543345741-7742.454423381079j)
114.52883812500001,97.49999550000001,(-15323.448245304895-5897.622064834974j),(-6340.649633589284-8405.897166549565j),(-568.3463045398304-7734.455217121561j)
114.34910137500002,97.49999550000001,(-15253.171135730363-6074.083188916407j),(-6233.343315581624-8482.356128638345j),(-463.50332170885144-7741.808628665984j)
114.145695,97.49999550000001,(-15513.203557865723-5366.523219023533j),(-6649.580968067361-8159.73683626663j),(-880.1800572287907-7706.01718683048j)
113.951527875,97.49999550000001,(-15637.30632693102-5009.678071964576j),(-6854.385988121184-7992.990641531143j),(-1092.6062801025953-7681.502569285361j)
113.739120375,97.49999550000001,(-15853.65695486001-4285.205634932197j),(-7251.436399456613-7638.052285467412j),(-1508.5549469587702-7610.737142742029j)
113.56086000000002,97.49999550000001,(-15745.771821866929-4649.754654133636j),(-7053.758659429288-7816.430782652787j),(-1299.520749979114-7646.560414420018j)
113.36245425000001,97.49999550000001,(-15526.197853581138-5369.242880874883j),(-6651.852472837074-8162.103789202933j),(-881.6524633164952-7709.525638729285j)
113.168191875,97.49999550000001,(-15517.951521306217-5368.316993394172j),(-6651.9506649266-8165.255815146126j),(-882.0723081065141-7706.604187389872j)
112.95802275000001,97.49999550000001,(-15256.631354385801-6077.435810156405j),(-6234.844929545587-8486.355182100731j),(-461.84972584002776-7743.738597385171j)
112.78352475,97.49999550000001,(-15691.753216837838-4829.093757449903j),(-6952.0073421527595-7901.025487231266j),(-1196.0396913256898-7663.738008471428j)
112.60116862500001,97.49999550000001,(-15687.554661999058-4830.835759336373j),(-6953.739471111659-7903.099083626752j),(-1195.3395782198024-7662.163352481555j)
112.404763125,97.49999550000001,(-15796.690890540387-4470.916992909407j),(-7151.495243367377-7731.09055794638j),(-1402.8863112911886-7628.599464024033j)
112.205262,97.49999550000001,(-15800.20577312547-4463.937558793327j),(-7150.721643361245-7730.301585009036j),(-1401.358301787749-7626.310595537438j)
112.02304875,97.49999550000001,(-15749.135507002637-4642.275025869313j),(-7058.516366060487-7818.730909539873j),(-1299.2238285662077-7649.125454185878j)
111.7913055,97.49999550000001,(-15577.862514886849-5186.575258044164j),(-6752.108156577022-8075.293024783085j),(-987.0651336594799-7691.776352944726j)
111.61847437500002,97.49999550000001,(-15581.394110085172-5188.958367001095j),(-6757.550828414376-8077.770093252507j),(-985.2251552903027-7696.726507524927j)
111.40797187500002,97.49999550000001,(-15576.846896782843-5187.973993114016j),(-6755.155683571509-8076.8517296109585j),(-987.3967433768656-7695.833677847801j)
111.23575987500001,97.49999550000001,(-15684.520799596936-4827.052322579585j),(-6953.279490236826-7899.80418756936j),(-1195.8464566794103-7666.41210802125j)
111.0574995,97.49999550000001,(-15799.188779959317-4460.357046784589j),(-7152.052838474481-7727.214422382256j),(-1402.8532346119925-7626.233032191787j)
110.87795325,97.49999550000001,(-15694.731198243568-4829.274962501224j),(-6953.62890834569-7904.381073207409j),(-1195.596060278641-7666.479070859284j)
110.70474112500001,97.49999550000001,(-15177.044694041171-6249.872450222251j),(-6125.097899912404-8562.06329738056j),(-356.35374522486677-7747.977065446331j)
110.52810000000001,97.49999550000001,(-15388.282966268673-5720.596533659799j),(-6446.058149746705-8323.734690194622j),(-672.4028843728292-7728.4315901507j)
110.3480775,97.49999550000001,(-15693.218976642394-4823.991244770604j),(-6956.19325314378-7905.421976640355j),(-1196.6707233948644-7660.549820296948j)
110.169817125,97.49999550000001,(-15105.777889029521-6422.637794694127j),(-6018.8008795814385-8638.508890021163j),(-251.06494810799154-7750.199900504563j)
109.99169962500001,97.49999550000001,(-15793.339550781242-4458.038134743623j),(-7148.801239133758-7726.974162022005j),(-1403.0267947256746-7627.4877013690975j)
109.79691337500002,97.49999550000001,(-15847.441481485657-4284.098724264785j),(-7246.986114570613-7635.294508447363j),(-1507.2342353831968-7608.269951965147j)
109.61636700000001,97.49999550000001,(-15797.584299518425-4466.44822178068j),(-7150.695552193659-7729.111720735396j),(-1402.614301715082-7627.622927750924j)
109.39067212500001,97.49999550000001,(-15637.026843246042-5008.677344214335j),(-6856.910665722766-7991.137755551998j),(-1092.4604777866334-7680.922512621337j)
109.18983750000001,97.49999550000001,(-15688.70533368129-4827.085055528519j),(-6951.071580818636-7900.124600479813j),(-1196.38624221611-7662.157491886195j)
108.985764375,97.49999550000001,(-15798.613253055368-4464.931681993546j),(-7153.8695550683515-7727.707705138198j),(-1403.4560346892522-7628.855786249245j)
108.80226525,97.49999550000001,(-15254.894389891091-6077.483590341836j),(-6232.9274396138235-8483.800936900465j),(-461.5425255261098-7742.734564038004j)
108.58014225000001,97.49999550000001,(-15635.033853147605-5011.656092029649j),(-6858.578325351322-7988.481163901931j),(-1091.6742873626276-7677.802176564592j)
108.38373675,97.49999550000001,(-15455.861750885462-5549.935695741127j),(-6549.8656070956495-8245.067257291314j),(-775.2235528040242-7717.066026061289j)
108.174901125,97.49999550000001,(-15798.248568100527-4459.947648749194j),(-7153.392225287138-7728.9784881301j),(-1404.2460727578139-7628.799517031121j)
108.00087937500001,97.49999550000001,(-15685.377460259624-4825.604786445703j),(-6956.048504311093-7903.200858905802j),(-1196.2669461488285-7664.107124090545j)
107.82428587500002,97.49999550000001,(-15632.702888022468-5013.400811256953j),(-6856.605856755052-7990.086915363259j),(-1088.2228265812769-7678.666359037797j)
107.64307275000002,97.49999550000001,(-15389.647216265344-5717.353832411392j),(-6446.536303721322-8323.312903880338j),(-673.1886724537026-7727.270404666837j)
107.46890812500001,97.49999550000001,(-15180.186529916415-6246.092502096475j),(-6127.38346167575-8559.252569341828j),(-358.0166172557889-7746.4360972679015j)
107.293743375,97.49999550000001,(-15183.521346200516-6251.402991217099j),(-6127.640170153782-8561.24761897372j),(-358.11930378927207-7745.860172379205j)
107.13296137500001,97.49999550000001,(-15390.566785857754-5720.400818540302j),(-6447.1538381864-8327.469001567382j),(-672.7891592714747-7730.080826844535j)
106.93212675000001,97.49999550000001,(-15744.755466634173-4642.415849564284j),(-7051.878782499643-7812.911926199789j),(-1298.6561262973291-7648.471713877863j)
106.75010400000001,97.49999550000001,(-15801.656110551045-4464.623131610582j),(-7152.66262857983-7726.753574474617j),(-1403.574031562983-7629.64596727501j)
106.57760625000002,97.49999550000001,(-15844.728467859475-4278.312893570981j),(-7246.404243777099-7633.462795437122j),(-1506.3092295188126-7606.845471873878j)
106.40063175,97.49999550000001,(-15447.695414316491-5542.53126643328j),(-6547.292898180865-8243.603186373635j),(-776.9613028656055-7717.624176131111j)
106.22122837500001,97.49999550000001,(-15794.96712260203-4461.357322035178j),(-7149.814783773123-7727.431336697811j),(-1402.875680206407-7630.135518645095j)
106.01696475000001,97.49999550000001,(-15321.381281800011-5898.915948784547j),(-6341.20897173216-8405.88912928566j),(-566.5805737485803-7738.213302272048j)
105.8465625,97.49999550000001,(-15388.679281710749-5720.751523662135j),(-6448.587860449988-8329.24651558479j),(-670.5443780099926-7727.766991439341j)
105.66339675,97.49999550000001,(-15175.53928379601-6245.577909150961j),(-6127.3026943579625-8560.56007555799j),(-357.3983884040348-7748.547262499638j)
105.43474912500001,97.49999550000001,(-15747.403126801757-4638.925836947259j),(-7054.4508071508635-7812.615841796007j),(-1301.1036688264098-7646.38750569854j)
105.238819875,97.49999550000001,(-15180.058480391257-6246.764043087453j),(-6125.212649272841-8563.348448779372j),(-353.86011732367945-7748.261293622379j)
105.03684225,97.49999550000001,(-15322.755889535096-5901.6006670520765j),(-6343.486061333535-8410.711035101533j),(-568.1766801577961-7737.648685469014j)
104.85072375,97.49999550000001,(-15178.821910322944-6250.306666860852j),(-6128.848831155545-8558.179256974367j),(-358.09495740291766-7748.339994483j)
104.67851175000001,97.49999550000001,(-15635.281250842627-5012.1741020439695j),(-6856.407460238894-7989.92400990692j),(-1088.7668909702777-7679.466151290502j)
104.5046805,97.49999550000001,(-15253.204339610666-6075.608531977033j),(-6235.7126637929105-8482.846501792643j),(-460.09371032260685-7740.908906202681j)
104.32756312500001,97.49999550000001,(-15447.158204889147-5545.482998437719j),(-6547.292407187539-8240.635160435275j),(-775.9128604868075-7716.414454982954j)
104.14996950000001,97.49999550000001,(-15250.772613991398-6076.597383511731j),(-6234.4438809827025-8485.875186783314j),(-461.4656700413552-7744.000318449228j)
103.97351887500001,97.49999550000001,(-15178.83576335241-6246.359454287116j),(-6127.149644440507-8561.536996672763j),(-356.02148978300363-7746.0983417889765j)
103.791305625,97.49999550000001,(-15388.25860284048-5720.597149171079j),(-6444.940515782084-8321.015799880483j),(-671.4871740905953-7727.096395000002j)
103.61471212500001,97.49999550000001,(-15514.423260860705-5368.169098086143j),(-6650.941805116873-8163.656964217824j),(-880.1996135585175-7708.224434708808j)
103.3917795,97.49999550000001,(-15324.578299905344-5899.885241549576j),(-6340.613066273641-8406.03231357678j),(-566.4343888404887-7736.282322986398j)
103.21532887500001,97.49999550000001,(-15181.975745895747-6248.928935262496j),(-6126.264278265111-8562.40974995996j),(-354.97151770270426-7748.851167974381j)
103.03311562500001,97.49999550000001,(-15794.892250471721-4460.4352905553305j),(-7148.322211684448-7726.676217459789j),(-1403.0711375062856-7625.23054290495j)
102.860094,97.49999550000001,(-15388.512232261828-5722.22154343854j),(-6443.135058805034-8327.137658249543j),(-672.5323035940812-7727.8123123140485j)
102.627541125,97.49999550000001,(-15453.906745221957-5545.145452376575j),(-6551.572089368589-8244.693016979509j),(-778.4714218777838-7718.286788200379j)
102.449757,97.49999550000001,(-15636.019694352799-5004.886027686907j),(-6854.366486783409-7989.689631730798j),(-1091.8877610043521-7678.569506464881j)
102.25301812500001,97.49999550000001,(-15846.267013418388-4280.299413726679j),(-7246.699336714515-7635.606128444837j),(-1509.1728281643104-7609.569599102734j)
102.05104050000001,97.49999550000001,(-15315.759778888514-5894.452741611811j),(-6341.043728553661-8403.914116988955j),(-567.8391950863478-7735.052264605918j)
101.872780125,97.49999550000001,(-15448.955535283796-5545.021439442935j),(-6548.655548612891-8241.233008521525j),(-778.5111324362302-7717.0504994804j)
101.688471375,97.49999550000001,(-15182.15716652853-6249.185814353888j),(-6127.355175447456-8562.49821107312j),(-357.5805275013988-7749.44485203186j)
101.4616335,97.49999550000001,(-15797.354401306344-4462.546541936253j),(-7150.097086228814-7727.700187687176j),(-1403.521385749856-7627.947642552233j)
101.261656125,97.49999550000001,(-15183.27802116047-6248.721681341183j),(-6124.411017361803-8562.604683280617j),(-356.5511563069915-7747.119545579753j)
101.08549125,97.49999550000001,(-15448.578502193432-5545.980561884593j),(-6547.403362666597-8244.530417889706j),(-776.4757533403564-7716.84344572695j)
100.935043875,97.49999550000001,(-15571.30523730395-5184.593128982423j),(-6752.489916486463-8071.1214344038j),(-987.4772101706576-7692.224488135273j)
100.748449125,97.49999550000001,(-15635.889861167088-5003.026994275336j),(-6856.315165652576-7990.2089214526j),(-1090.9043585326563-7678.303196617659j)
100.55285325,97.49999550000001,(-15252.237331306049-6075.730958518613j),(-6234.737211899458-8485.372342810977j),(-461.77687818541176-7743.702662607571j)
100.37378325,97.49999550000001,(-15638.510106983595-5008.407528896514j),(-6856.672056007994-7992.92319728445j),(-1092.337442526171-7682.097412543041j)
100.17147225000001,97.49999550000001,(-15740.704884500474-4644.558067924515j),(-7054.301954176979-7815.477147555212j),(-1298.3739058215237-7648.886204443506j)
99.9905925,97.49999550000001,(-15455.60726449844-5540.227883013728j),(-6549.618580935803-8239.239753424305j),(-777.0443149311052-7714.459809815322j)
99.77404162500001,97.49999550000001,(-15844.34250181255-4276.911996405674j),(-7250.57140331848-7636.451158813628j),(-1507.2679745457867-7609.281798835432j)
99.59220937500001,97.49999550000001,(-15313.51019795987-5893.330702448939j),(-6337.7654736732875-8403.852936382355j),(-567.8312966121844-7734.398485157674j)
99.38794575000001,97.49999550000001,(-15245.848920375614-6074.084457745309j),(-6233.940190419659-8483.564334846787j),(-463.0189782284205-7742.279120152079j)
99.20982825,97.49999550000001,(-15571.348423163212-5180.518173258324j),(-6752.305170535055-8073.703398063444j),(-987.00995183808-7691.854056545997j)
99.00232612500001,97.49999550000001,(-15249.805043640492-6072.606122714942j),(-6235.110443985344-8482.816432384483j),(-462.96679162504114-7742.805307411565j)
98.80620637500002,97.49999550000001,(-15845.936774406964-4284.524990846303j),(-7248.553508549709-7638.158406403954j),(-1505.5747116125303-7607.830839740056j)
98.628279375,97.49999550000001,(-15385.4278430071-5719.992062904068j),(-6448.278077016517-8326.799610338901j),(-672.0373933207395-7727.220644624501j)
98.44935225,97.49999550000001,(-15687.286242168591-4825.139467041524j),(-6956.493643921944-7904.442251500347j),(-1193.7191805879877-7665.088478727008j)
98.266377,97.49999550000001,(-15319.557567112963-5896.5593956930425j),(-6342.248634198521-8404.317785222553j),(-566.9518206154263-7736.880043895258j)
98.06830462500001,97.49999550000001,(-15178.412129368571-6251.9447162622855j),(-6126.590471813773-8560.282439965024j),(-357.7430728123815-7747.411031296712j)
97.86747000000001,97.49999550000001,(-15325.795907685497-5896.745035825474j),(-6338.633204220025-8404.125348906076j),(-567.642067728987-7735.481423757017j)
97.68759037500001,97.49999550000001,(-15790.011524559572-4459.824887047421j),(-7152.413103048672-7725.29222391483j),(-1404.561888048934-7627.176036525737j)
97.510473,97.49999550000001,(-15632.438812625333-5005.707806526167j),(-6855.176186906283-7989.047644196973j),(-1093.3823929020095-7677.141429715291j)
97.332688875,97.49999550000001,(-15691.828541613304-4825.228176732775j),(-6955.690684747133-7904.402143608748j),(-1195.11451103021-7666.134320477828j)
97.149713625,97.49999550000001,(-15573.839519659798-5185.0569850056145j),(-6756.629648169983-8070.1119187909735j),(-986.686060674553-7690.71956771541j)
96.95278425000001,97.49999550000001,(-15178.284072899849-6244.282262710648j),(-6126.05712323276-8561.32751611788j),(-357.09349212700806-7747.889166946323j)
96.77619075,97.49999550000001,(-15104.469453706693-6419.617086144054j),(-6018.707364533091-8634.589626984147j),(-253.19164798194396-7752.0009334175265j)
96.5985495,97.49999550000001,(-15798.346826404064-4466.997982829655j),(-7153.6824593859865-7729.306873114223j),(-1406.3786366833376-7629.149703207762j)
96.3699495,97.49999550000001,(-15320.816584912565-5896.866798807888j),(-6339.621804432703-8405.95050258645j),(-570.017558834603-7734.761858147358j)
96.169114875,97.49999550000001,(-15636.35871864409-5005.599695998253j),(-6855.943274817376-7989.740343394967j),(-1090.9288452136905-7678.3580368560615j)
95.990521125,97.49999550000001,(-15850.825362584263-4283.525369814943j),(-7244.807040550433-7635.98478016054j),(-1510.1102972696697-7607.473396611501j)
95.81273700000001,97.49999550000001,(-15741.879258443245-4640.6660398771355j),(-7052.560045793707-7815.478670078608j),(-1300.7296505423205-7647.240452699143j)
95.61042600000002,97.49999550000001,(-15572.437217369754-5185.625072604373j),(-6751.761864324699-8074.728685903939j),(-986.9454242125958-7692.257439489815j)
95.433499125,97.49999550000001,(-15257.063575744713-6079.524994008843j),(-6236.090776008132-8484.378747661502j),(-462.08404403315535-7745.203003442313j)
95.23099762500001,97.49999550000001,(-15449.87305335547-5540.195641111004j),(-6549.931258191953-8242.16972003483j),(-778.553337083313-7718.980450863415j)
95.057976,97.49999550000001,(-15445.698850011902-5546.581802687465j),(-6547.672325391533-8242.183971938503j),(-776.325247710823-7715.9710372284535j)
94.882192125,97.49999550000001,(-15575.533109713857-5189.667184173744j),(-6751.5138157780575-8078.819715767527j),(-986.4111692185031-7693.149114492998j)
94.70312212500001,97.49999550000001,(-15688.543651850343-4822.208292569686j),(-6958.287147968731-7900.597435019682j),(-1194.6774742323196-7663.290177376732j)
94.4965725,97.49999550000001,(-15638.652860142054-5009.512647484737j),(-6854.851958053571-7991.638695398567j),(-1091.4348898537341-7679.7701504746465j)
94.30045275,97.49999550000001,(-15318.805067207359-5899.591710212622j),(-6341.417215145715-8403.138182778042j),(-567.8813341992793-7737.426947749738j)
94.124002125,97.49999550000001,(-15384.73854647217-5716.4107529325765j),(-6445.021051427381-8323.115995287011j),(-673.5619700681144-7726.862603755897j)
93.94936125,97.49999550000001,(-15573.344303448717-5187.7008543391585j),(-6750.546016947266-8078.257857605406j),(-985.0123057710216-7695.877009802411j)
93.77172,97.49999550000001,(-15849.163198719245-4278.997900554317j),(-7250.226084482916-7633.2540665368j),(-1509.5568887009988-7608.203198575457j)
93.59022112500001,97.49999550000001,(-15242.467174170695-6070.740304864607j),(-6233.053352315166-8478.835517568732j),(-461.32542729146064-7742.112206112233j)
93.388053,97.49999550000001,(-15107.454399937316-6421.336616755567j),(-6021.607715326273-8636.204525206525j),(-252.92380162420181-7753.929245289757j)
93.21307875000001,97.49999550000001,(-15180.029212962145-6246.217756513419j),(-6129.469583067099-8561.997388273961j),(-358.41624145439994-7748.328421233751j)
92.96709562500001,97.49999550000001,(-15390.360921747742-5723.8727067213495j),(-6446.099850618921-8325.2273346326j),(-671.4181783086622-7727.119427364227j)
92.808980625,97.49999550000001,(-15630.554777113754-5004.868793382951j),(-6856.63792559563-7991.011155533538j),(-1091.8865865039054-7679.436149001257j)
92.626767375,97.49999550000001,(-15514.1437390051-5363.415140997224j),(-6654.960193841417-8158.488733792639j),(-882.1924900499794-7707.298883751764j)
92.457651,97.49999550000001,(-15511.504977206012-5360.91676872102j),(-6652.250463914569-8156.720923291434j),(-883.5508840720281-7705.832786680123j)
92.24833912500002,97.49999550000001,(-15387.423702407234-5717.808320504233j),(-6443.389269360252-8323.480511496131j),(-670.6377938184551-7726.747473102057j)
92.076603375,97.49999550000001,(-15630.453829659315-5006.398542803783j),(-6858.175724791552-7989.701561762003j),(-1092.4173827837747-7678.554869765538j)
91.90015275,97.49999550000001,(-15179.247001779471-6245.540695877882j),(-6124.270312630948-8561.172208160237j),(-356.788063251274-7746.336283470919j)
91.72484512500002,97.49999550000001,(-15797.367501648425-4458.211365675033j),(-7149.963495263853-7725.923022963658j),(-1405.0650147894614-7627.930171500716j)
91.547870625,97.49999550000001,(-15798.367778781443-4462.559574151952j),(-7152.042274662134-7723.79547867488j),(-1404.8659964119668-7630.220614070786j)
91.36637175000001,97.49999550000001,(-15317.22170090189-5894.51373321144j),(-6341.735261509899-8405.138135447065j),(-568.4910089532334-7736.478496382378j)
91.14539175,97.49999550000001,(-15739.028563233303-4643.188087547453j),(-7054.291281705061-7813.735736093384j),(-1302.0251970902068-7646.019467543895j)
90.96894112500001,97.49999550000001,(-15520.020354054093-5361.187750284929j),(-6656.570970929758-8157.969195584289j),(-880.5299215336396-7705.71812196277j)
90.790014,97.49999550000001,(-15250.966444908086-6072.33321800589j),(-6234.405460067709-8484.885250264571j),(-461.44180460196714-7744.518093083081j)
90.61027725000001,97.49999550000001,(-15383.078309813407-5722.787667796182j),(-6441.318383667238-8322.105791033415j),(-673.8027120293286-7726.914328545998j)
90.411252375,97.49999550000001,(-15842.48507625449-4279.523899424157j),(-7247.343646709698-7632.35810865812j),(-1508.4739143378495-7607.209715386099j)
90.23494462500001,97.49999550000001,(-15680.588251945854-4820.29946596387j),(-6956.3900091425485-7899.980749888728j),(-1195.5675905296393-7661.185935428113j)
90.05735100000001,97.49999550000001,(-15687.76100910907-4820.512347416364j),(-6957.036136355516-7900.342354628854j),(-1196.4486604226095-7662.081210650674j)
89.87875725,97.49999550000001,(-15447.840758006412-5539.363714389502j),(-6548.242197201424-8241.346370813866j),(-778.5448415059216-7716.689741282033j)
89.66911200000001,97.49999550000001,(-15386.328493478733-5722.527252235409j),(-6444.174552419064-8321.721572567514j),(-674.2635847587563-7724.975014005844j)
89.470087125,97.49999550000001,(-15687.21610184497-4823.742131598058j),(-6953.872226445286-7903.15414614511j),(-1194.7885422704937-7663.81572003625j)
89.29263637500001,97.49999550000001,(-15738.758213750212-4639.397928071236j),(-7049.655730560113-7810.856674585509j),(-1301.9062998889303-7644.011884435227j)
89.11518562500001,97.49999550000001,(-15837.880577615364-4280.59966313213j),(-7248.594677766563-7632.4000363623j),(-1506.81665064841-7607.045512556242j)
88.936591875,97.49999550000001,(-15452.014950857541-5544.499073122384j),(-6549.684594783324-8240.590438303083j),(-775.2493942662951-7717.914105034728j)
88.731518625,97.49999550000001,(-15240.984345932126-6068.63168898896j),(-6233.807935106037-8481.254606516026j),(-461.63462410632496-7742.595223082796j)
88.55587762500001,97.49999550000001,(-15382.123834953749-5716.165663916821j),(-6445.329005653512-8323.242268181748j),(-671.6294220599175-7725.85731264043j)
88.353566625,97.49999550000001,(-15568.292070023368-5182.086179556962j),(-6753.38374358221-8072.54311206152j),(-986.928082304335-7692.052158410343j)
88.172020125,97.49999550000001,(-15310.50026849235-5895.989248938877j),(-6340.434924705001-8403.578221168453j),(-565.2707950999802-7734.871118825111j)
87.95256412500001,97.49999550000001,(-15509.873064683743-5359.307084239677j),(-6649.53794056601-8158.103706794281j),(-881.9978807112536-7706.42520491028j)
87.77563725000002,97.49999550000001,(-15387.608968434528-5715.204437604264j),(-6444.871274989815-8321.274405915454j),(-675.0965919732793-7726.963945305568j)
87.594233625,97.49999550000001,(-15320.410732171666-5896.56318683155j),(-6340.119991098055-8403.679035132656j),(-567.8371848630245-7737.483557987665j)
87.418783125,97.49999550000001,(-15173.577043616322-6246.2329593018385j),(-6126.188746816487-8554.988160461517j),(-354.81394543221944-7745.791199794746j)
87.19913662500001,97.49999550000001,(-15567.366575103275-5181.418310329366j),(-6751.254797916431-8072.2508881992j),(-988.0877692594602-7691.121434321951j)
87.01873312500001,97.49999550000001,(-15509.691636171774-5358.972371447988j),(-6650.027136670381-8155.701593917409j),(-883.9042812568459-7705.450178295213j)
86.840139375,97.49999550000001,(-15625.392342813713-5004.996599458285j),(-6853.0167322383995-7988.566619321311j),(-1090.464853795174-7679.01655549961j)
86.642114625,97.49999550000001,(-15444.1946400228-5538.513676554145j),(-6547.50121365697-8238.69671857691j),(-776.3498078884248-7715.853743836516j)
86.46333037500001,97.49999550000001,(-15164.957600212916-6239.813127540062j),(-6123.287244686931-8553.707857374184j),(-356.8428951631467-7744.1113795339825j)
86.282641125,97.49999550000001,(-15169.680311194457-6238.835534544141j),(-6127.440443148554-8556.701800927181j),(-357.6022826684185-7746.691917969945j)
86.10733350000001,97.49999550000001,(-15841.598566366763-4276.376287217501j),(-7246.430588383399-7634.4855256680585j),(-1506.1059211404968-7607.8900972579595j)
85.925787,97.49999550000001,(-15176.996330292986-6241.555891389287j),(-6127.695991709239-8560.766164792747j),(-354.7783199738019-7748.404231371898j)
85.72299975,97.49999550000001,(-15505.584261309763-5363.927224832643j),(-6651.283163982137-8156.167324907465j),(-881.9568447647637-7706.070757401542j)
85.52807062500001,97.49999550000001,(-15734.34361005672-4638.404938670041j),(-7051.3984259900735-7813.5974298207875j),(-1300.2403597433222-7644.105163526716j)
85.349953125,97.49999550000001,(-15165.313810887716-6241.434931633896j),(-6126.116555503013-8559.217844998657j),(-356.8918575530438-7746.0175495173735j)
85.166120625,97.49999550000001,(-15310.335770744354-5888.309393869085j),(-6340.167223937782-8403.11505777949j),(-568.9244153721704-7735.698186187372j)
84.97052475,97.49999550000001,(-15372.81193779179-5718.221898261623j),(-6442.186983907977-8318.494363541j),(-674.5864189009125-7725.195619811286j)
84.7886925,97.49999550000001,(-15309.03909275867-5887.463518564202j),(-6337.558559403384-8399.281279502753j),(-566.2690006538992-7733.391848009246j)
84.592906125,97.49999550000001,(-15624.257133801098-5000.925155003344j),(-6852.795392076981-7987.464332175233j),(-1091.0701428489463-7679.181975556032j)
84.4164555,97.49999550000001,(-15442.761978776562-5536.966631565541j),(-6546.678615651872-8239.829239342482j),(-777.7552835233842-7715.559378653761j)
84.2385285,97.49999550000001,(-15676.549123662497-4818.995877011777j),(-6952.123424134883-7898.644014342526j),(-1195.4470582030058-7659.322807988274j)
84.035884125,97.49999550000001,(-15833.705359058356-4276.465922648518j),(-7245.8464020309675-7630.230027494558j),(-1507.6223674022983-7607.047732304112j)
83.83443037500001,97.49999550000001,(-15559.889233072094-5173.595011173115j),(-6751.913374925596-8069.135443654272j),(-988.9416960494478-7689.095155218953j)
83.6571225,97.49999550000001,(-15313.35780431614-5891.61523286018j),(-6340.900987114378-8400.296132318394j),(-567.9094800419418-7734.448676719019j)
83.4570975,97.49999550000001,(-15735.023770127194-4638.872003259506j),(-7051.881831950279-7811.734572741982j),(-1300.2005267231248-7643.121372251422j)
83.23535550000001,97.49999550000001,(-15790.386290005143-4456.715267505719j),(-7148.463729702353-7722.93260459856j),(-1405.766479838575-7625.171934837929j)
83.04795112500001,97.49999550000001,(-15561.404508538295-5175.984211585552j),(-6749.280532904586-8067.562881855514j),(-988.5928149070724-7688.115842002294j)
82.85578425000001,97.49999550000001,(-15729.762603783598-4634.902777539606j),(-7048.788236360352-7807.429990346472j),(-1300.4306200404421-7642.821027404247j)
82.668665625,97.49999550000001,(-15564.773609628111-5177.22225064862j),(-6752.37669368328-8070.8526319377415j),(-985.0321962337948-7692.423827210065j)
82.45249575000001,97.49999550000001,(-15375.47717282265-5717.683766217657j),(-6444.422008910343-8317.514710641612j),(-672.5653619105433-7725.690412672584j)
82.26323400000001,97.49999550000001,(-15305.434633543231-5885.486263955734j),(-6339.164855970038-8400.150202207715j),(-567.6057359026217-7731.789141507972j)
82.04101575,97.49999550000001,(-15367.319915205597-5709.915919384181j),(-6442.529675527261-8316.566943688988j),(-673.1836439184265-7724.100756529001j)
81.86194575,97.49999550000001,(-15728.193117629462-4633.187784134623j),(-7048.0924319693695-7805.807860212706j),(-1299.5747855301288-7641.159713070589j)
