x (mm),y (mm),rms V
129.236295375,127.89789000000002,0.013153645426749683
127.95932625,127.89789000000002,0.013204593692428634
126.60182325,127.89789000000002,0.0132182574044051
125.24079600000002,127.89789000000002,0.013211044263861467
123.95630212500001,127.89789000000002,0.01321986504147038
122.67780900000001,127.89789000000002,0.013247248445580617
121.3193535,127.89789000000002,0.013203957489030898
119.963326875,127.89789000000002,0.013178460071986137
118.68635775000001,127.89789000000002,0.013280858783812586
117.33085500000001,127.89789000000002,0.013228251247764677
115.972828125,127.89789000000002,0.01318121234059712
114.776869125,127.89789000000002,0.013234167380411591
113.415365625,127.89789000000002,0.013352577341933814
113.132377875,128.89787212500002,0.014019829696353342
111.18789675000001,129.89785425,0.014915161627508063
112.54873350000001,129.89785425,0.013890119540497058
113.896949625,129.89785425,0.013409694516974642
114.871166625,130.89783637500003,0.013561826452201041
113.590244625,130.89783637500003,0.014841396955213708
111.61747425,131.8978185,0.015196751831640891
112.899205875,131.8978185,0.014288599098095371
114.254708625,131.8978185,0.01358855258918627
115.30298250000001,132.897800625,0.013590633416916525
113.9382405,132.897800625,0.014867671880147098
112.04019375,133.89778275,0.015074257858675194
113.3076855,133.89778275,0.013928582597238951
114.66971287500002,133.89778275,0.013412640123719533
115.71912975000001,134.897764875,0.013368114642501872
114.36219825,134.897764875,0.014228964464264051
112.4123355,135.897747,0.014179178007535419
113.764171125,135.897747,0.013402058007391922
115.6904595,136.897729125,0.013315636725638777
114.57670125000001,136.897729125,0.013417082396666807
113.37769425,136.897729125,0.013867519074415354
112.00895175000001,137.89771125,0.013510534977588213
113.93814525,138.89769337500002,0.01338769667081101
112.65465150000001,138.89769337500002,0.013453007169396125
111.22980675000001,138.89769337500002,0.013534861485868051
110.088187875,139.663693875,0.013693954374985254
110.088187875,138.47516437500002,0.014762471931267993
109.08820575,136.588119,0.015144921273712302
109.08820575,137.860135125,0.014203532071494164
109.08820575,139.21697137499999,0.013619430267499915
108.08822362500001,140.1186555,0.013613861595257383
108.08822362500001,138.84216262500001,0.01469879021085914
107.0882415,136.96064175,0.014950247913164167
107.0882415,138.23013375000002,0.013867129534852323
107.0882415,139.58425537500003,0.013496946389465431
106.088259375,140.495655,0.013507539557507855
106.088259375,139.12615050000002,0.013951573986991076
105.08827725,137.24858250000003,0.01393083204192146
105.08827725,138.520122375,0.013474282799085361
104.088295125,140.40507225000002,0.013416133878239363
104.088295125,139.12010212500002,0.013417308767345594
104.088295125,137.797794,0.01354943713494598
103.24338000000002,136.7186115,0.014012051031233035
105.2502975,135.718629375,0.014922831523654288
103.97423325000001,135.718629375,0.013861848287799785
102.61525387500001,135.718629375,0.013552082859368882
101.56226512500001,134.71864725,0.013614008446193232
102.92324475000001,134.71864725,0.014770338252572589
104.89901550000002,133.718665125,0.01515281486305005
103.615188375,133.718665125,0.014223251950776075
102.26621025,133.718665125,0.013547918266910883
101.21798400000002,132.718683,0.01358652662562909
102.49266712500001,132.718683,0.014737830418668338
104.470914375,131.71870087500002,0.014893367397398992
103.11664987500001,131.71870087500002,0.013588505905599237
101.096016375,130.71871875000002,0.013340943299438938
102.371604375,130.71871875000002,0.014102968686216308
104.41695525000002,129.718736625,0.014040025309228807
103.142081625,129.718736625,0.013299717250926693
101.13602137500001,128.71875450000002,0.01319367497770271
102.41556225000001,128.71875450000002,0.013271258729394901
103.69305525,128.71875450000002,0.013521085507719813
104.983073625,127.95870712500002,0.014122761604154661
105.98305575000002,129.84075187500002,0.015058532891510643
105.98305575000002,128.56973587500002,0.013965553681749523
105.98305575000002,127.29733875000002,0.013393871045912506
106.98303787500001,126.47171175000003,0.013601761352969676
106.98303787500001,127.75272900000002,0.014870474123934595
107.98302000000001,129.7177365,0.015187617931997436
107.98302000000001,128.440195875,0.014451520211599622
107.98302000000001,127.242712875,0.013582180111783129
108.98300212500001,126.182199375,0.013520766324539529
108.98300212500001,127.46521687500001,0.014845379326331945
109.98298425000002,129.4377015,0.015024162686262298
109.98298425000002,127.997712,0.013787685824145099
110.982966375,126.126668625,0.013340395014284207
110.982966375,127.39863712500002,0.014204445597127437
111.9829485,129.20567250000002,0.014000439795973266
111.9829485,127.76415900000002,0.013283338037904695
